qps,acu,latency_ms,sla_violation_ms,cost,cold_start,reward,t
313.86,64.0,19.83958658166378,0.0,6.4,False,-6.4,268
295.39,64.0,19.350482191545552,0.0,6.4,False,-6.4,269
277.18,64.0,18.857740477592507,0.0,6.4,False,-6.4,270
315.08,64.0,19.871543470930312,0.0,6.4,False,-6.4,271
303.55,64.0,19.567821602033,0.0,6.4,False,-6.4,272
321.34000000000003,64.0,20.03487154299664,0.0,6.4,False,-6.4,273
353.1,64.0,20.848029332408792,0.0,6.4,False,-6.4,274
349.15,64.0,20.74821565663075,0.0,6.4,False,-6.4,275
339.59,64.0,20.50514444408406,0.0,6.4,False,-6.4,276
311.19,64.0,19.769501616645417,0.0,6.4,False,-6.4,277
363.14,64.0,21.100175367901468,0.0,6.4,False,-6.4,278
334.16,64.0,20.36610423519531,0.0,6.4,False,-6.4,279
388.08,64.0,21.717512793589012,0.0,6.4,False,-6.4,280
356.31,64.0,20.92888562855245,0.0,6.4,False,-6.4,281
350.75,64.0,20.788689178499165,0.0,6.4,False,-6.4,282
362.8,64.0,21.091672211540175,0.0,6.4,False,-6.4,283
322.84,64.0,20.073849544615456,0.0,6.4,False,-6.4,284
333.38,64.0,20.34607165197191,0.0,6.4,False,-6.4,285
331.62,64.0,20.30081373960213,0.0,6.4,False,-6.4,286
334.89,64.0,20.384838911125655,0.0,6.4,False,-6.4,287
320.16,64.0,20.004166319553722,0.0,6.4,False,-6.4,288
339.94,64.0,20.51408179186717,0.0,6.4,False,-6.4,289
342.76,64.0,20.58598378741999,0.0,6.4,False,-6.4,290
326.47,64.0,20.167928947742098,0.0,6.4,False,-6.4,291
390.34,64.0,21.772861403198874,0.0,6.4,False,-6.4,292
319.46,64.0,19.98593354071523,0.0,6.4,False,-6.4,293
368.35,64.0,21.230169847928373,0.0,6.4,False,-6.4,294
355.7,64.0,20.91353800731114,0.0,6.4,False,-6.4,295
337.89,64.0,20.461692173453052,0.0,6.4,False,-6.4,296
458.5,64.0,23.402975954535744,0.0,6.4,False,-6.4,297
416.88,64.0,22.41614684139736,0.0,6.4,False,-6.4,298
394.3,64.0,21.869619468696992,0.0,6.4,False,-6.4,299
397.92,64.0,21.95782435255514,0.0,6.4,False,-6.4,300
357.94,64.0,20.96985634529655,0.0,6.4,False,-6.4,301
356.02,64.0,20.92159024231355,0.0,6.4,False,-6.4,302
491.0,64.0,24.15793773017048,0.0,6.4,False,-6.4,303
473.67,64.0,23.756907740765367,0.0,6.4,False,-6.4,304
428.51,64.0,22.694420199515655,0.0,6.4,False,-6.4,305
408.97,64.0,22.225664614870176,0.0,6.4,False,-6.4,306
404.56,64.0,22.119019888492222,0.0,6.4,False,-6.4,307
391.93,64.0,21.81174533426645,0.0,6.4,False,-6.4,308
404.29,64.0,22.112479996945012,0.0,6.4,False,-6.4,309
466.63,64.0,23.59300689090319,0.0,6.4,False,-6.4,310
461.49,64.0,23.472960244042643,0.0,6.4,False,-6.4,311
446.03,64.0,23.10985389000413,0.0,6.4,False,-6.4,312
432.49,64.0,22.789180815661716,0.0,6.4,False,-6.4,313
394.38,64.0,21.87157126507198,0.0,6.4,False,-6.4,314
403.52,64.0,22.093822397599055,0.0,6.4,False,-6.4,315
374.46,64.0,21.381908668734784,0.0,6.4,False,-6.4,316
411.19,64.0,22.279227489267313,0.0,6.4,False,-6.4,317
418.43,64.0,22.45335507338205,0.0,6.4,False,-6.4,318
432.78,64.0,22.796076383064577,0.0,6.4,False,-6.4,319
395.36,64.0,21.895471495126,0.0,6.4,False,-6.4,320
447.86,64.0,23.1529992797654,0.0,6.4,False,-6.4,321
401.67,64.0,22.048954341937726,0.0,6.4,False,-6.4,322
420.34,64.0,22.4991532675333,0.0,6.4,False,-6.4,323
431.13,64.0,22.756826566713862,0.0,6.4,False,-6.4,324
401.85,64.0,22.053322458465328,0.0,6.4,False,-6.4,325
431.83,64.0,22.773482874310833,0.0,6.4,False,-6.4,326
427.37,64.0,22.667234404031653,0.0,6.4,False,-6.4,327
432.64,64.0,22.79274764166985,0.0,6.4,False,-6.4,328
430.05,64.0,22.731114116298365,0.0,6.4,False,-6.4,329
408.87,64.0,22.22324996095248,0.0,6.4,False,-6.4,330
416.49,64.0,22.4067787819174,0.0,6.4,False,-6.4,331
437.7,64.0,22.91287788979229,0.0,6.4,False,-6.4,332
430.06,64.0,22.73135227353202,0.0,6.4,False,-6.4,333
405.24,64.0,22.135485259716067,0.0,6.4,False,-6.4,334
434.79,64.0,22.84383619703964,0.0,6.4,False,-6.4,335
434.29,64.0,22.831961116506367,0.0,6.4,False,-6.4,336
445.4,64.0,23.094990046388954,0.0,6.4,False,-6.4,337
426.45,64.0,22.645280777905995,0.0,6.4,False,-6.4,338
452.38,64.0,23.259373714777297,0.0,6.4,False,-6.4,339
461.42,64.0,23.471323103226688,0.0,6.4,False,-6.4,340
458.94,64.0,23.413281743591757,0.0,6.4,False,-6.4,341
458.45,64.0,23.40180468632733,0.0,6.4,False,-6.4,342
442.85,64.0,23.034771376960297,0.0,6.4,False,-6.4,343
453.87,64.0,23.29438044325441,0.0,6.4,False,-6.4,344
493.05,64.0,24.205157730460208,0.0,6.4,False,-6.4,345
480.47,64.0,23.914668088417333,0.0,6.4,False,-6.4,346
493.11,64.0,24.206539106510153,0.0,6.4,False,-6.4,347
457.82,64.0,23.38704397696842,0.0,6.4,False,-6.4,348
494.24,64.0,24.232547917906828,0.0,6.4,False,-6.4,349
485.06,64.0,24.020859031601937,0.0,6.4,False,-6.4,350
452.73,64.0,23.26759938611047,0.0,6.4,False,-6.4,351
486.95,64.0,24.06451669938835,0.0,6.4,False,-6.4,352
506.4,64.0,24.511596697923153,0.0,6.4,False,-6.4,353
531.99,64.0,25.094190798242973,0.0,6.4,False,-6.4,354
509.57,64.0,24.58409878764414,0.0,6.4,False,-6.4,355
495.36,64.0,24.258313304385272,0.0,6.4,False,-6.4,356
489.56,64.0,24.124741683347644,0.0,6.4,False,-6.4,357
559.07,64.0,25.704615176722267,0.0,6.4,False,-6.4,358
531.96,64.0,25.09351124530019,0.0,6.4,False,-6.4,359
519.97,64.0,24.821286080939387,0.0,6.4,False,-6.4,360
527.9,64.0,25.001473505840764,0.0,6.4,False,-6.4,361
532.0,64.0,25.094417314179623,0.0,6.4,False,-6.4,362
493.08,64.0,24.205848423249876,0.0,6.4,False,-6.4,363
494.64,64.0,24.241751352743265,0.0,6.4,False,-6.4,364
534.45,64.0,25.149888058815684,0.0,6.4,False,-6.4,365
530.11,64.0,25.05159055111745,0.0,6.4,False,-6.4,366
554.85,64.0,25.60986545035247,0.0,6.4,False,-6.4,367
510.75,64.0,24.61106200349907,0.0,6.4,False,-6.4,368
529.27,64.0,25.032546541172486,0.0,6.4,False,-6.4,369
548.54,64.0,25.46793951930472,0.0,6.4,False,-6.4,370
548.15,64.0,25.459157494946375,0.0,6.4,False,-6.4,371
537.9,64.0,25.227914217227262,0.0,6.4,False,-6.4,372
554.0,64.0,25.590764721999392,0.0,6.4,False,-6.4,373
580.8,64.0,26.19051377763288,0.0,6.4,False,-6.4,374
559.0699999999999,64.0,25.704615176722264,0.0,6.4,False,-6.4,375
552.03,64.0,25.54647497652845,0.0,6.4,False,-6.4,376
573.29,64.0,26.022948829582262,0.0,6.4,False,-6.4,377
547.0799999999999,64.0,25.43505711979212,0.0,6.4,False,-6.4,378
575.18,64.0,26.065154014365426,0.0,6.4,False,-6.4,379
579.71,64.0,26.16621630750444,0.0,6.4,False,-6.4,380
575.5,64.0,26.07229750722038,0.0,6.4,False,-6.4,381
569.4699999999999,64.0,25.93757158858078,0.0,6.4,False,-6.4,382
570.9399999999999,64.0,25.970437944185115,0.0,6.4,False,-6.4,383
569.71,64.0,25.942938536633157,0.0,6.4,False,-6.4,384
577.25,64.0,26.111351499583733,0.0,6.4,False,-6.4,385
574.9000000000001,64.0,26.05890289966391,0.0,6.4,False,-6.4,386
611.92,64.0,26.881192628186735,0.0,6.4,False,-6.4,387
591.26,64.0,26.423299762591753,0.0,6.4,False,-6.4,388
571.28,64.0,25.978037582320678,0.0,6.4,False,-6.4,389
602.58,64.0,26.67448465251229,0.0,6.4,False,-6.4,390
599.81,64.0,26.61308805882949,0.0,6.4,False,-6.4,391
584.5600000000001,64.0,26.274270659990204,0.0,6.4,False,-6.4,392
597.46,64.0,26.56096648325878,0.0,6.4,False,-6.4,393
611.5,64.0,26.871907463730494,0.0,6.4,False,-6.4,394
625.17,64.0,27.173655619283046,0.0,6.4,False,-6.4,395
622.92,64.0,27.124053549912134,0.0,6.4,False,-6.4,396
600.08,64.0,26.61907447274001,0.0,6.4,False,-6.4,397
641.86,64.0,27.540861752138255,0.0,6.4,False,-6.4,398
640.63,64.0,27.513841923144163,0.0,6.4,False,-6.4,399
627.92,64.0,27.2342474954076,0.0,6.4,False,-6.4,400
641.01,64.0,27.522190199524413,0.0,6.4,False,-6.4,401
604.76,64.0,26.72277379556495,0.0,6.4,False,-6.4,402
632.35,64.0,27.33178115064515,0.0,6.4,False,-6.4,403
642.78,64.0,27.56106751783795,0.0,6.4,False,-6.4,404
676.54,64.0,28.300274679145733,0.0,6.4,False,-6.4,405
665.6,64.0,28.061183443574222,0.0,6.4,False,-6.4,406
655.81,64.0,27.846872625997925,0.0,6.4,False,-6.4,407
614.01,64.0,26.927383654802753,0.0,6.4,False,-6.4,408
669.62,64.0,28.149086029560294,0.0,6.4,False,-6.4,409
661.67,64.0,27.975194390210664,0.0,6.4,False,-6.4,410
621.64,64.0,27.095824518352888,0.0,6.4,False,-6.4,411
850.75,64.0,32.0800133987856,0.0,6.4,False,-6.4,412
773.0,64.0,30.396120120634688,0.0,6.4,False,-6.4,413
738.67,64.0,29.652037618127366,0.0,6.4,False,-6.4,414
765.83,64.0,30.240807720723947,0.0,6.4,False,-6.4,415
